cluster	gene	avg_log2FC	p_val_adj	pct.1	pct.2	pct.diff	n_responders	n_nonresponders	p_val	P1	P2	P3	P4	P5	P6	P7	P8	P9
Mac	BOD1L1	0.261027350936913	5.8965213616213025e-5	0.585	0.289	0.296	0	1	1.7581612981159587e-9	NA	NA	NA	NA	NA	NA	NA	NA	0.43292350350282294
Mac	ZBTB1	0.3809297192397888	1.6253356563185535e-6	0.46	0.166	0.29400000000000004	0	1	4.8462509878900165e-11	NA	NA	NA	NA	NA	NA	NA	NA	0.3893264471424168
Mac	MKRN1	0.27935461305720444	5.620330353648498e-6	0.443	0.15	0.29300000000000004	0	1	1.6758096349360418e-10	NA	NA	NA	NA	NA	NA	NA	NA	0.1482945378143914
Mac	PPP2CA	0.22754555519309985	7.926819300815625e-6	0.651	0.358	0.29300000000000004	0	1	2.363533693367412e-10	NA	NA	NA	NA	NA	NA	NA	NA	0.14652618552069974
Mac	PPP4R3A	0.15107502127904726	4.296503037890449e-4	0.534	0.241	0.29300000000000004	0	1	1.28108504916526e-8	NA	NA	NA	NA	NA	NA	NA	NA	0.20231097596791617
Mac	TRIM33	0.4326953381375937	9.385887684378104e-6	0.486	0.193	0.293	0	1	2.7985830056586865e-10	NA	NA	NA	NA	NA	NA	NA	NA	0.1380153135522746
Mac	PSAP	0.4457435603904245	2.462415850430146e-6	0.901	0.61	0.29100000000000004	0	1	7.342166648071279e-11	NA	NA	NA	NA	NA	NA	NA	NA	0.1404111921073794
Mac	EIF3A	0.20482127569854416	6.335419372909692e-4	0.693	0.406	0.2869999999999999	0	1	1.88902718495727e-8	NA	NA	NA	NA	NA	NA	NA	NA	0.3344439675605755
Mac	C6orf106	0.41060788066476894	2.233775634606857e-6	0.489	0.203	0.286	0	1	6.660431852247769e-11	NA	NA	NA	NA	NA	NA	NA	NA	0.15980788102577564
Mac	TBK1	0.16660417083412593	1.5967897708649877e-4	0.517	0.235	0.28200000000000003	0	1	4.761135937936035e-9	NA	NA	NA	NA	NA	NA	NA	NA	0.16346935916092753
Mac	MAP7D1	0.2126079891359961	7.001388654359666e-4	0.585	0.305	0.27999999999999997	0	1	2.0875987400440295e-8	NA	NA	NA	NA	NA	NA	NA	NA	0.18273076506994845
Mac	USP34	0.21535143318793937	1.030920635189835e-4	0.562	0.283	0.2790000000000001	0	1	3.0738882318260932e-9	NA	NA	NA	NA	NA	NA	NA	NA	0.16554651788546393
Mac	MALT1	0.2389419820189117	1.8146844663690135e-4	0.486	0.209	0.277	0	1	5.410830897397023e-9	NA	NA	NA	NA	NA	NA	NA	NA	0.16495081466249256
Mac	PTMS	0.27020506525025767	3.751109309008329e-4	0.528	0.251	0.277	0	1	1.1184654150540669e-8	NA	NA	NA	NA	NA	NA	NA	NA	0.2604676354297686
Mac	H2AFJ	0.17992031151472898	5.870108527478104e-6	0.406	0.134	0.272	0	1	1.7502858034104907e-10	NA	NA	NA	NA	NA	NA	0.31087694036367136	NA	NA
Mac	BAZ1B	0.24590531628359305	3.6951292079541453e-5	0.486	0.214	0.272	0	1	1.1017738708194122e-9	NA	NA	NA	NA	NA	NA	NA	NA	0.1426515741206963
Mac	PCF11	0.250239353297696	1.2047613581067132e-4	0.497	0.225	0.272	0	1	3.5922277956548192e-9	NA	NA	NA	NA	NA	NA	NA	NA	0.1583199756799617
Mac	CDK12	0.28353651731570584	7.25135097240206e-5	0.452	0.182	0.27	0	1	2.1621298146586142e-9	NA	NA	NA	NA	NA	NA	NA	NA	0.1441454086897277
Mac	CAPN2	0.22576938171573124	3.675747824349659e-4	0.477	0.209	0.268	0	1	1.0959949383832248e-8	NA	NA	NA	NA	NA	NA	NA	NA	0.1927563679994445
Mac	DIAPH1	0.34702446939223164	5.335111502310216e-6	0.491	0.225	0.266	0	1	1.5907661465532278e-10	NA	NA	NA	NA	NA	NA	NA	NA	0.19154195128937412
Mac	FKBP8	0.15176746562922538	1.653606413336138e-4	0.48	0.214	0.266	0	2	4.930545689475037e-9	NA	NA	NA	NA	NA	NA	NA	0.35826352651658355	0.22844390886153265
Mac	HECTD1	0.283446568910091	0.00122334844511789	0.565	0.299	0.26599999999999996	0	1	3.64764877189425e-8	NA	NA	NA	NA	NA	NA	NA	NA	0.16264212464099875
Mac	UBE2H	0.2490361940816077	0.00417721747890965	0.506	0.241	0.265	0	1	1.2455177645982644e-7	NA	NA	NA	NA	NA	NA	NA	NA	0.19155621850050153
Mac	DNAJC7	0.1568677010433528	0.01360923722943979	0.645	0.38	0.265	0	1	4.057855933400856e-7	NA	NA	NA	NA	NA	NA	NA	NA	0.15946412402643706
Mac	ARID4A	0.42687770684778914	8.62617409003046e-6	0.384	0.123	0.261	0	1	2.5720597799601824e-10	NA	NA	NA	NA	NA	NA	NA	NA	0.18535486718456703
Mac	GLG1	0.36888976092198394	2.692260532928648e-5	0.418	0.16	0.258	0	1	8.027492793036698e-10	NA	NA	NA	NA	NA	NA	NA	NA	0.17664883516753394
Mac	ILK	0.219288443841834	5.193828433022972e-4	0.517	0.262	0.255	0	1	1.5486398810373224e-8	NA	NA	NA	NA	NA	NA	NA	NA	0.17664207590497283
Mac	FBXW5	0.2530606229495196	0.00187190798833375	0.5	0.246	0.254	0	1	5.5814538384332854e-8	NA	NA	NA	NA	NA	NA	NA	NA	0.23219833322473304
Mac	REST	0.13757468348434032	3.797281891510422e-4	0.44	0.187	0.253	0	1	1.1322326589273129e-8	NA	NA	NA	NA	NA	NA	NA	NA	0.203457850208408
Mac	UBN1	0.19031948894303288	3.981839959782142e-4	0.446	0.198	0.248	0	1	1.1872621980386853e-8	NA	NA	NA	NA	NA	NA	NA	NA	0.17753381644323996
Mac	GDE1	0.2025995850740676	1.8462277945357102e-5	0.33	0.086	0.244	0	1	5.504883399533992e-10	NA	NA	NA	NA	NA	NA	NA	NA	0.16723442331901406
Mac	RSF1	0.25962366024381	0.00228219575398139	0.497	0.257	0.24	0	1	6.804805754610874e-8	NA	NA	NA	NA	NA	NA	NA	NA	0.2826464113396141
Mac	TAP1	0.23692505558109425	0.00138665361296087	0.366	0.128	0.238	0	1	4.134574551138644e-8	NA	NA	NA	NA	NA	NA	NA	NA	0.15205023216938685
Mac	ACBD3	0.31155181986912983	0.00908266669900596	0.497	0.262	0.235	0	1	2.708171834637117e-7	NA	NA	NA	NA	NA	NA	NA	NA	0.14965730674125444
Mac	CTSB	1.0139574164177456	2.8265461241537837e-11	0.912	0.679	0.233	0	1	8.427891120978544e-16	NA	NA	NA	NA	NA	NA	NA	NA	0.14503449400688662
Mac	KIAA2026	0.2350353969162578	2.3184630577391751e-4	0.321	0.091	0.23	0	1	6.912943698906242e-9	NA	NA	NA	NA	NA	NA	NA	NA	0.15650048300804031
Mac	SNRNP200	0.18842797067942885	0.00365342602559247	0.412	0.182	0.23	0	1	1.0893392645931413e-7	NA	NA	NA	NA	NA	NA	NA	NA	0.18437226705335177
Mac	FEZ2	0.13972203425441376	0.00315147209987762	0.389	0.16	0.229	0	1	9.39672043615487e-8	NA	NA	NA	NA	NA	NA	NA	NA	0.20315138334357807
Mac	ZNF800	0.2593132872001016	3.879067368396327e-4	0.355	0.128	0.227	0	1	1.1566185724838472e-8	NA	NA	NA	NA	NA	NA	NA	NA	0.15464647938492476
Mac	TRAPPC10	0.21382201031758136	0.03040480203744013	0.369	0.16	0.209	0	1	9.06577674203594e-7	NA	NA	NA	NA	NA	NA	NA	NA	0.18818862523830335
Mac	KMT2B	0.21531094723459787	0.00379882580579502	0.33	0.123	0.207	0	1	1.1326930066775074e-7	NA	NA	NA	NA	NA	NA	NA	NA	0.16319856111492448
Mac	SMC4	0.16865136088217514	0.01260856176634682	0.327	0.123	0.204	0	1	3.759485290222084e-7	NA	NA	NA	NA	NA	NA	NA	NA	0.33436783792496694
Mac	CAPN7	0.2156686025393266	0.00400448947997734	0.304	0.102	0.202	0	1	1.1940155882811577e-7	NA	NA	NA	NA	NA	NA	NA	NA	0.15040803472693165
Mac	ZZEF1	0.2430927368806952	0.00469273322502353	0.281	0.086	0.19500000000000003	0	1	1.3992287032689877e-7	NA	NA	NA	NA	NA	NA	NA	NA	0.16757574590705115
Mac	IL18R1	0.4108515874337144	0.00344198057346951	0.27	0.08	0.19	0	1	1.026292734650102e-7	NA	NA	NA	NA	NA	NA	NA	NA	0.15382044756085034
Mac	CCNG2	0.3045649775177506	5.77011582059886e-4	0.224	0.037	0.187	0	1	1.7204710539086586e-8	NA	NA	NA	NA	NA	NA	NA	NA	0.20327828031656575
Mac	UBXN2B	0.2046251819875839	0.02780281095113738	0.287	0.102	0.185	0	1	8.289943035105667e-7	NA	NA	NA	NA	NA	NA	NA	NA	0.14520870022685495
Mac	SLC9A3R1	0.3656184251395604	0.03033735718480867	0.284	0.102	0.182	0	1	9.045666761526828e-7	NA	NA	NA	NA	NA	NA	NA	NA	0.1759969839095349
Mac	CD44	0.4959174776492512	0.03096480598399265	0.92	0.743	0.17700000000000005	0	1	9.232752693658732e-7	NA	NA	NA	NA	NA	NA	NA	NA	0.2657110275786012
Mac	CEP57	0.2640867167142737	0.01035504489957846	0.207	0.043	0.16399999999999998	0	1	3.087555876790047e-7	NA	NA	NA	NA	NA	NA	NA	NA	0.14584769641807327
Mac	SAMD1	0.24147264567682972	0.00398599691058764	0.17	0.016	0.15400000000000005	0	1	1.188501672904659e-7	NA	NA	NA	NA	NA	NA	NA	NA	0.2968679545023559
Mac	ZFP36L1	1.7703150759217807	6.356311250996185e-30	0.776	0.176	0.6000000000000001	NA	NA	1.8952565003864823e-34	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	C1QB	2.0138060598402827	3.330148251927461e-28	0.631	0.091	0.54	NA	NA	9.929477762321727e-33	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	CD300E	1.7588911204049786	2.8161289843876427e-25	0.679	0.144	0.535	NA	NA	8.3968304144184e-30	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	C1QC	1.3936995295687185	1.3402497793674195e-24	0.634	0.112	0.522	NA	NA	3.9962125927825735e-29	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	RNASE1	1.8753094553360352	8.415058991249303e-24	0.702	0.182	0.52	NA	NA	2.509111751222286e-28	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	ACSL1	1.3332439463158028	3.395967755769672e-23	0.798	0.299	0.49900000000000005	NA	NA	1.01257312772666e-27	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	VEGFA	0.8041723012326552	2.936335989623143e-16	0.764	0.299	0.465	NA	NA	8.755250729390969e-21	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	CD163	1.8944511103904087	5.213906543664128e-21	0.585	0.123	0.462	NA	NA	1.5546265560451215e-25	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	PIK3AP1	0.8176171545421146	4.3970558617301286e-18	0.642	0.193	0.449	NA	NA	1.3110668083159786e-22	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	LILRB4	0.6491116661084486	2.9580363279229267e-16	0.688	0.241	0.4469999999999999	NA	NA	8.819954463363727e-21	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	SLC11A1	0.9342464951243964	1.6451228676820204e-14	0.713	0.267	0.4459999999999999	NA	NA	4.905250365800048e-19	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	CEBPD	1.2372272906053106	4.3385761306371196e-18	0.571	0.134	0.43699999999999994	NA	NA	1.2936299512902141e-22	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	PDE4A	0.4814635178545162	3.4011706536545026e-17	0.608	0.171	0.43699999999999994	NA	NA	1.014124471839258e-21	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	SLC11A2	0.6384372865350425	8.642705893456079e-14	0.699	0.278	0.42099999999999993	NA	NA	2.5769890552376644e-18	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	C1QA	1.3284876917906612	4.66191471020201e-18	0.463	0.043	0.42	NA	NA	1.3900395701001878e-22	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	MYO1G	0.9170365622579054	3.911503418360535e-16	0.645	0.225	0.42	NA	NA	1.1662900048782083e-20	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	FOXO3	0.5464269333555152	1.567408379756581e-13	0.719	0.299	0.42	NA	NA	4.6735296671136655e-18	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	MAFB	1.3554516187759602	3.8743084993431284e-18	0.761	0.342	0.419	NA	NA	1.1551996241108978e-22	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	SLC16A10	1.0808773206748694	2.1028666871642622e-16	0.798	0.38	0.418	NA	NA	6.270101637438912e-21	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	PHC2	0.748260491700235	2.99090567152935e-17	0.642	0.225	0.417	NA	NA	8.91796073567103e-22	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	LHFPL2	0.41099718134668106	5.012032605011942e-9	0.727	0.31	0.417	NA	NA	1.494433957007556e-13	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	AGFG1	0.6179333193991351	7.618735234517435e-15	0.656	0.241	0.415	NA	NA	2.2716725011978753e-19	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	MPP1	0.4999128851293243	6.873290637243654e-13	0.656	0.241	0.415	NA	NA	2.049403851524734e-17	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	CRK	0.7243328317690885	2.8215420844587118e-15	0.648	0.235	0.413	NA	NA	8.41297061380736e-20	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	NBPF19	0.5289092126647033	6.309449822166021e-11	0.707	0.294	0.413	NA	NA	1.881283863726526e-15	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	GRAMD1A	0.7476699596937398	9.270433251683353e-14	0.679	0.267	0.412	NA	NA	2.7641580451080422e-18	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	PLIN3	0.5074520674143298	1.0572224609772385e-12	0.685	0.273	0.412	NA	NA	3.1523121861090056e-17	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	UGP2	0.7931684446218523	3.4364096644601734e-14	0.736	0.326	0.41	NA	NA	1.0246316609398809e-18	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	ASH1L	0.5568663606512049	3.270606356055161e-13	0.693	0.283	0.41	NA	NA	9.751942143404976e-18	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	C5AR1	0.6412368827214281	8.311665225198067e-9	0.81	0.401	0.409	NA	NA	2.4782829104890173e-13	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	RAB31	0.8362028854473964	9.311814491302531e-14	0.756	0.348	0.408	NA	NA	2.7764966579111843e-18	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	SWAP70	0.1634668656105449	3.761202875852034e-11	0.642	0.235	0.407	NA	NA	1.1214750062174352e-15	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	EMILIN2	0.566056815330961	6.356751423511837e-14	0.625	0.219	0.406	NA	NA	1.895387746291322e-18	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	AIF1	0.5058716899476755	1.0580778345036374e-11	0.571	0.166	0.4049999999999999	NA	NA	3.1548626468591967e-16	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	RNF144B	1.0171251011994138	1.6174994613835792e-15	0.582	0.182	0.4	NA	NA	4.822885864940006e-20	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	LITAF	1.14596975561186	9.011983742664537e-14	0.764	0.364	0.4	NA	NA	2.6870963512029744e-18	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	HK1	0.3508931233242244	2.434693209758524e-11	0.619	0.219	0.4	NA	NA	7.259506260834052e-16	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	THBS1	1.170356351103421	1.1443116214835474e-10	0.665	0.267	0.398	NA	NA	3.4119852748629833e-15	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	DMXL2	0.3256498932227465	6.677868196285062e-8	0.73	0.332	0.398	NA	NA	1.991134890656885e-12	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	GRINA	0.4280679577836799	2.853521223243134e-11	0.818	0.422	0.396	NA	NA	8.508322569154793e-16	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	FCGR2A	0.6445739499967882	1.588670738065135e-12	0.759	0.364	0.395	NA	NA	4.73692747947145e-17	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	TGFBI	0.5291200895432762	3.493203233641119e-9	0.693	0.299	0.394	NA	NA	1.041565756348357e-13	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	PLEKHO2	0.5277863140238203	3.258003971577005e-13	0.543	0.15	0.393	NA	NA	9.71436570927606e-18	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	LILRB1	0.5639246032083662	8.334859796013891e-14	0.477	0.086	0.391	NA	NA	2.485198818061271e-18	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	FGL2	1.774668608606128	6.554580275326806e-16	0.46	0.07	0.39	NA	NA	1.9543742248574172e-20	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	PTPN12	0.528398875328302	2.2691499315388422e-9	0.844	0.455	0.389	NA	NA	6.765907124869828e-14	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	UPP1	0.7786810531679944	8.595597315513484e-14	0.832	0.444	0.388	NA	NA	2.5629427263144744e-18	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	COL4A3BP	0.48581600745695985	1.8952326481530972e-11	0.639	0.251	0.388	NA	NA	5.651000799550054e-16	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	GNAQ	0.48484073536387495	3.960250444540192e-11	0.543	0.155	0.388	NA	NA	1.1808248686684334e-15	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	ABL2	0.7339501824168523	1.0778370092156534e-13	0.719	0.332	0.387	NA	NA	3.2137784280984357e-18	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	QKI	0.5455956701610747	2.3913717729028976e-12	0.787	0.401	0.386	NA	NA	7.130335061431504e-17	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	DOCK4	0.28766859132480405	2.208900107075883e-9	0.739	0.353	0.386	NA	NA	6.586260680648467e-14	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	SLC39A8	1.2156913528545723	1.203947130658504e-12	0.582	0.198	0.3839999999999999	NA	NA	3.58980001985361e-17	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	MARK3	0.3155798382165812	1.1713982957027606e-11	0.602	0.219	0.383	NA	NA	3.4927494057569343e-16	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	FAM49B	0.5663341096506596	2.3276214820362177e-11	0.773	0.39	0.383	NA	NA	6.940251303107572e-16	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	CUX1	0.3755918930183372	3.4625278401068584e-11	0.565	0.182	0.3829999999999999	NA	NA	1.0324192975451304e-15	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	WASF2	0.38230296442427336	2.0629641475521413e-8	0.693	0.31	0.3829999999999999	NA	NA	6.151124537993147e-13	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	GNB1	0.3160152124490365	4.138445202771544e-9	0.804	0.422	0.38200000000000006	NA	NA	1.2339570644557054e-13	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	SERINC1	0.23794007006507845	2.4214980557109885e-7	0.787	0.406	0.381	NA	NA	7.2201623701800585e-12	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	MTF1	0.5139831948326848	4.575524455507699e-12	0.599	0.219	0.38	NA	NA	1.364280653440187e-16	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	SPEN	0.17950081592882405	2.426756697194978e-7	0.673	0.294	0.37900000000000006	NA	NA	7.23584202157248e-12	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	SLC43A2	0.7871760586449218	1.1330946898887834e-13	0.705	0.326	0.3789999999999999	NA	NA	3.378539835078965e-18	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	FMNL2	0.5622093304547047	6.925502190387854e-13	0.634	0.257	0.377	NA	NA	2.0649717306899203e-17	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	WIPF1	0.37363979058238495	4.5497320461623647e-10	0.639	0.262	0.377	NA	NA	1.3565901503257095e-14	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	SLC43A3	0.5186492064267891	5.6895134261817405e-11	0.693	0.316	0.37699999999999995	NA	NA	1.6964378991537185e-15	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	RGL1	0.6166216804537951	1.506428991597688e-9	0.648	0.273	0.375	NA	NA	4.4917078883585425e-14	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	RNF130	0.3426689291046887	2.281176509451876e-7	0.679	0.305	0.37400000000000005	NA	NA	6.8017666809346894e-12	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	RHOU	0.7201553532615556	2.541465270321584e-12	0.497	0.123	0.374	NA	NA	7.577867703266694e-17	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	MXD1	0.7340628197957813	9.445099362980668e-11	0.801	0.428	0.37300000000000005	NA	NA	2.8162381069177257e-15	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	THEMIS2	0.3987356781507784	5.668187813629389e-13	0.511	0.139	0.372	NA	NA	1.6900792574480854e-17	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	MMP19	0.9562537785212412	2.681671652751017e-12	0.741	0.369	0.372	NA	NA	7.995920009395362e-17	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	FNDC3A	0.6448675294880636	2.1513846775669845e-11	0.597	0.225	0.372	NA	NA	6.414767361103778e-16	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	KDM2A	0.3401555958960113	1.5499569622063368e-10	0.565	0.193	0.37199999999999994	NA	NA	4.621494907884599e-15	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	RNF13	0.5450008447912311	1.615999092030955e-7	0.767	0.396	0.371	NA	NA	4.818412225031173e-12	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	ADAM9	0.23278197510488985	3.3326100167132092e-9	0.668	0.299	0.3690000000000001	NA	NA	9.936817987695181e-14	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	BNIP3L	0.9129934378043948	1.0710142626653379e-11	0.77	0.401	0.369	NA	NA	3.1934350965034824e-16	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	WSB1	0.49262361560658663	1.953415309561272e-11	0.759	0.39	0.369	NA	NA	5.824483599383601e-16	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	MAP4K4	0.782060514862637	1.8011422982534254e-8	0.759	0.39	0.369	NA	NA	5.370452317530638e-13	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	IL4I1	0.6052145673422673	4.96575710242436e-8	0.662	0.294	0.3680000000000001	NA	NA	1.4806360255305505e-12	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	CLIP1	0.1764267028071682	2.9530407037061623e-8	0.736	0.369	0.367	NA	NA	8.805059048560328e-13	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	ANPEP	0.256207370397868	3.099826720624576e-6	0.832	0.465	0.36699999999999994	NA	NA	9.242729800896226e-11	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	SLC16A3	0.33237857874146615	2.6732916864175906e-7	0.724	0.358	0.366	NA	NA	7.97093352739457e-12	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	SCAF11	0.26018844295138055	9.679564690290823e-9	0.804	0.439	0.3650000000000001	NA	NA	2.8861484555700476e-13	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	HIP1	0.3622007027482971	6.00710350749713e-11	0.531	0.166	0.365	NA	NA	1.791133492604547e-15	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	NFKBIZ	0.48345277697784395	2.2767804156665828e-10	0.616	0.251	0.365	NA	NA	6.788658881467539e-15	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	RAB5C	0.3296926984734394	2.346301972755208e-7	0.784	0.422	0.362	NA	NA	6.995950780473517e-12	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	ZBTB43	0.5852925135195137	6.057006545829988e-11	0.548	0.187	0.361	NA	NA	1.8060130436609187e-15	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	GNA15	0.4415412300476016	7.366720524538928e-12	0.67	0.31	0.36000000000000004	NA	NA	2.1965294664377502e-16	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	ATP6V1A	0.3787788760309738	2.8589741118807585e-4	0.815	0.455	0.35999999999999993	NA	NA	8.524581405810599e-9	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	IRAK3	0.3873724763419084	2.7319075150969545e-10	0.653	0.294	0.35900000000000004	NA	NA	8.145707898792279e-15	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	CAPZB	0.26660629489497123	7.788642588100219e-7	0.744	0.385	0.359	NA	NA	2.3223336478323747e-11	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	BCAT1	0.8276372585199391	2.5347054342136546e-10	0.696	0.337	0.35899999999999993	NA	NA	7.557711951260227e-15	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	ETF1	0.3908521357473688	2.5935640533764164e-8	0.696	0.337	0.35899999999999993	NA	NA	7.733210249199166e-13	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	CAB39	0.4302672622656516	5.04137679386173e-10	0.54	0.182	0.35800000000000004	NA	NA	1.5031834915205828e-14	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	BRD4	0.5431152902404842	2.7941989028460652e-9	0.651	0.294	0.35700000000000004	NA	NA	8.331441656765657e-14	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	TAGLN2	0.45903343612895386	2.401888055240238e-7	0.71	0.353	0.357	NA	NA	7.161691380643563e-12	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	PLSCR1	0.5459741786979717	3.6397782677795095e-10	0.756	0.401	0.355	NA	NA	1.0852699230065924e-14	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	MAPKAPK2	0.5229890675300197	4.800038488890706e-10	0.622	0.267	0.355	NA	NA	1.4312238323366646e-14	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	WDR26	0.5003474251352102	2.865298343936499e-9	0.58	0.225	0.355	NA	NA	8.543438320521495e-14	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	SPI1	0.16337919265624867	0.0148521654766256	0.787	0.433	0.35400000000000004	NA	NA	4.4284589053090833e-7	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	NECAP2	0.1490765639918704	7.117322410010593e-9	0.636	0.283	0.35300000000000004	NA	NA	2.122166619956644e-13	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	GRB2	0.4988390804069778	7.92134541170662e-11	0.861	0.508	0.353	NA	NA	2.361901548007222e-15	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	EPB41L3	0.4874339785686339	5.183437931452301e-9	0.824	0.471	0.353	NA	NA	1.5455417530718296e-13	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	KPNB1	0.3090453956019563	6.285467173525381e-9	0.722	0.369	0.353	NA	NA	1.874132975587507e-13	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mac	ANKLE2	0.4088860798596645	3.9970704110299094e-9	0.625	0.273	0.352	NA	NA	1.191803450125204e-13	NA	NA	NA	NA	NA	NA	NA	NA	NA
